Date,Open,High,Low,Close,Volume,BTC_Price_CryptoCompare,BTC_Volume_CryptoCompare,BTC_SMA_50,BTC_EMA_20,BTC_RSI,BTC_MACD,Fear_Greed_Index,BTC_Sentiment,BTC_Trends
2022-10-05,20335.900390625,20343.748046875,19801.80078125,20160.716796875,33223790572,20160.74,1195512448.37,20174.665,19651.84237412846,53.94201067418964,-133.22488089404214,25.0,0.0663,39
2022-10-06,20161.0390625,20408.392578125,19900.087890625,19955.443359375,34711412966,19965.12,1502842418.9,20107.05390625,19680.756753675752,51.78722775128662,-96.49782107797728,26.0,-0.0404,38
2022-10-07,19957.55859375,20041.0859375,19395.79296875,19546.849609375,29227315390,19532.81,1177831670.26,20033.7361328125,19668.003692313778,47.70251675362461,-99.21774206450571,23.0,0.0115,39
2022-10-08,19546.328125,19601.6953125,19299.4140625,19416.568359375,16437423167,19419.32,339438324.44,20004.5164453125,19644.05747012913,46.44460880427838,-110.61085403897232,24.0,-0.0096,33
2022-10-09,19417.478515625,19542.5390625,19349.259765625,19446.42578125,16837262532,19442.41,386265984.43,19970.12375,19625.23540452159,46.79090562731876,-115.89477017664105,22.0,0.0477,33
2022-10-10,19446.416015625,19515.466796875,19102.978515625,19141.484375,27425022774,19131.36,856332007.87,19922.271015625,19579.16387790049,43.68407730346097,-143.03966257593493,22.0,0.0208,38
2022-10-11,19139.0,19241.9609375,18925.603515625,19051.41796875,28711532910,19058.29,1173375200.58,19875.3212109375,19528.9023627433,42.7805662859066,-169.8617313352006,24.0,0.0016,37
2022-10-12,19052.646484375,19203.19921875,19029.7578125,19157.4453125,24950173846,19154.85,744262154.09,19827.908359375,19493.52550081537,44.24258406708335,-180.4824047211223,20.0,0.0278,38
2022-10-13,19156.966796875,19453.328125,18319.822265625,19382.904296875,44219840004,19378.91,1669767296.93,19787.6660546875,19482.990148059143,47.324710020884005,-168.7613334953203,20.0,0.0355,41
2022-10-14,19382.533203125,19889.146484375,19115.408203125,19185.65625,38452356727,19182.01,1445859713.35,19739.36109375,19454.672633958275,44.98201118278295,-173.38983888399162,24.0,0.0371,39
2022-10-15,19185.4375,19212.541015625,19019.25,19067.634765625,16192235532,19069.72,290658263.23,19715.5133984375,19417.8118845932,43.5915345257632,-184.4550274562025,24.0,-0.0351,33
2022-10-16,19068.9140625,19389.603515625,19068.9140625,19268.09375,17988916650,19264.26,303391318.02,19700.0405078125,19403.553014631943,46.61031365791116,-175.03125305459253,24.0,-0.0844,30
2022-10-17,19268.5625,19635.802734375,19173.333984375,19550.7578125,27472552998,19550.49,831592233.83,19698.719375,19417.57251919081,50.62305378416664,-143.10459572507534,20.0,0.0793,35
2022-10-18,19550.466796875,19666.994140625,19144.76953125,19334.416015625,30580012344,19330.29,1167039781.8,19679.4478125,19409.652852184536,47.66992329189033,-133.71804633471038,22.0,0.0553,37
2022-10-19,19335.02734375,19348.416015625,19127.6875,19139.53515625,22425387184,19123.89,943284685.97,19666.30234375,19383.92735733363,45.11672079051095,-140.38611127719196,23.0,-0.0069,37
2022-10-20,19138.0859375,19315.19921875,18971.458984375,19053.740234375,24493974420,19043.54,1244652119.42,19646.381875,19352.4809646709,43.99943321173207,-150.8545763101647,23.0,0.0651,36
2022-10-21,19053.203125,19237.384765625,18770.970703125,19172.46875,32459287866,19166.4,1191982244.05,19627.2884375,19335.33694422605,45.9926673256369,-147.86600406323123,23.0,-0.0106,36
2022-10-22,19172.380859375,19248.068359375,19132.244140625,19208.189453125,16104440957,19207.57,314703377.71,19612.056796875,19323.227659359287,46.60839476959485,-140.98993263400553,20.0,-0.0159,30
2022-10-23,19207.734375,19646.65234375,19124.197265625,19567.0078125,22128794335,19572.6,607568457.44,19606.7551953125,19346.44481680126,52.47031686053334,-105.37228751698422,23.0,0.0128,30
2022-10-24,19567.76953125,19589.125,19206.32421875,19345.572265625,30202235805,19331.06,1228052555.79,19593.9323828125,19346.361716689236,48.9020946508464,-93.93027542368144,22.0,0.1308,34
2022-10-25,19344.96484375,20348.412109375,19261.447265625,20095.857421875,47761524910,20087.18,2052122456.45,19599.602109375,19417.742260040257,59.06085419466552,-24.043498209000973,20.0,0.002,37
2022-10-26,20092.236328125,20938.134765625,20076.1171875,20770.44140625,58895950537,20776.76,2453067543.31,19638.257578125,19546.57075015547,65.66949477947463,84.79806671798724,33.0,0.1247,41
2022-10-27,20772.802734375,20854.044921875,20255.373046875,20285.8359375,49625110402,20295.28,1813055358.34,19658.1678125,19616.976958474,58.37885117658728,130.44845122809784,32.0,0.0423,38
2022-10-28,20287.95703125,20724.98046875,20086.068359375,20595.3515625,43994715910,20599.89,1597589795.85,19683.4781640625,19710.15549219076,61.33166848163039,189.4185350895459,30.0,0.0818,37
2022-10-29,20595.103515625,20988.39453125,20566.484375,20818.4765625,40369840645,20820.19,1219658735.57,19672.2246484375,19815.709879839254,63.35023932453875,251.2606972591748,34.0,-0.0024,35
2022-10-30,20817.982421875,20917.005859375,20547.462890625,20635.603515625,31486345556,20630.65,797587682.85,19651.3259375,19893.79498800933,60.55988253888134,282.2610006640534,34.0,0.1095,34
2022-10-31,20633.6953125,20795.3203125,20287.458984375,20495.7734375,45668466815,20492.56,1260610163.71,19625.8562890625,19951.1262689132,58.44025684033368,292.1778019352387,31.0,0.0559,37
2022-11-01,20494.8984375,20647.2890625,20359.845703125,20485.2734375,39819303159,20480.27,997276692.3,19588.1527734375,20001.997427826227,58.27531449700277,295.78010718262885,30.0,0.1169,36
2022-11-02,20482.958984375,20742.810546875,20087.134765625,20159.50390625,55552169483,20150.33,1861306372.17,19585.4087109375,20016.998044818967,53.25335859618676,269.2443996022921,30.0,-0.008,37
2022-11-03,20162.689453125,20382.095703125,20086.240234375,20209.98828125,43228750179,20207.99,1095711784.35,19584.7866796875,20035.37806733621,53.916137001960266,249.41324665926368,30.0,-0.0109,36
2022-11-04,20208.76953125,21209.560546875,20188.01953125,21147.23046875,64072727950,21150.6,2037648086.91,19613.7070703125,20141.26877223276,64.09414408057643,305.7994609157613,30.0,0.0181,38
2022-11-05,21144.83203125,21446.88671875,21097.634765625,21282.69140625,37846047609,21301.57,706196028.56,19643.90921875,20249.97568975821,65.28743811657934,357.2978008783648,38.0,0.0805,34
2022-11-06,21285.056640625,21345.376953125,20920.19140625,20926.486328125,35082693210,20910.59,586960236.65,19659.887421875,20314.405274364573,59.67152906545177,365.1585134102788,40.0,-0.0644,32
2022-11-07,20924.62109375,21053.24609375,20489.97265625,20602.81640625,53510852236,20593.73,1506814091.81,19683.5536328125,20341.873001210803,55.03870738666784,341.33601791209367,33.0,0.0347,35
2022-11-08,20600.671875,20664.607421875,17603.544921875,18541.271484375,118992465607,18544.7,4026079371.74,19663.496484375,20170.387142464537,35.91335232023408,154.32807447576852,31.0,-0.1018,55
2022-11-09,18543.76171875,18590.458984375,15682.6923828125,15880.7802734375,102905151606,15820.02,4215919087.89,19603.29630859375,19761.85315493815,24.21763760580072,-206.1797621314763,29.0,-0.0691,93
2022-11-10,15883.158203125,18054.3125,15834.0185546875,17586.771484375,83202283721,17559.67,2835119228.72,19584.08373046875,19554.702519646424,38.13129983675217,-350.188827978247,22.0,-0.1354,100
2022-11-11,17583.251953125,17650.943359375,16543.482421875,17034.29296875,55871616488,17007.72,1767514338.22,19536.49857421875,19314.663514799144,35.83661231901455,-503.0980480165636,25.0,-0.0452,85
2022-11-12,17036.875,17066.67578125,16651.775390625,16799.185546875,29717699419,16773.9,582536367.95,19486.52951171875,19075.09418452065,34.87480223693069,-635.9204159110632,21.0,0.0352,76
2022-11-13,16799.72265625,16920.765625,16320.634765625,16353.365234375,27209183682,16307.47,586182485.99,19434.85658203125,18815.881903554404,33.0627150598483,-768.300581886404,22.0,-0.1788,70
2022-11-14,16352.0283203125,17109.32421875,15872.94140625,16618.19921875,49630243054,16592.04,1384247874.05,19391.17861328125,18606.57879071589,35.21615421352979,-842.1353162259293,24.0,-0.0781,79
2022-11-15,16617.484375,17051.962890625,16542.55078125,16884.61328125,36599436183,16879.14,1282932319.76,19344.41744140625,18442.582075528662,37.39798438338314,-869.1336550534652,22.0,0.0357,66
2022-11-16,16884.341796875,16960.294921875,16430.111328125,16669.439453125,33925512989,16648.05,1075046774.52,19295.59529296875,18273.711349585457,36.333644909642935,-897.5464064633161,23.0,0.054,64
2022-11-17,16670.42578125,16726.439453125,16460.68359375,16687.517578125,27868914022,16680.21,650179026.0,19240.81123046875,18122.645276113035,36.497165973123785,-908.1365304287174,20.0,0.0242,60
2022-11-18,16687.912109375,16947.05859375,16564.611328125,16697.77734375,26862218609,16677.95,753255014.89,19183.30576171875,17986.943568268936,36.5966937627943,-905.266059007834,23.0,-0.0943,56
2022-11-19,16696.220703125,16797.876953125,16570.41015625,16711.546875,16106223492,16683.72,282884885.11,19128.90091796875,17865.477216529038,36.73999399037514,-891.6022676922403,23.0,-0.0196,47
2022-11-20,16712.919921875,16746.779296875,16248.6923828125,16291.83203125,21313378652,16253.6,470894190.07,19068.49564453125,17715.606246502462,34.20245833343954,-904.2178344798268,24.0,-0.0495,45
2022-11-21,16291.2236328125,16291.2236328125,15599.046875,15787.2841796875,37429485518,15760.19,1289350720.98,19003.3591796875,17531.95652585342,31.395279134624587,-944.0461802701902,21.0,-0.0073,61
2022-11-22,15782.30078125,16253.0478515625,15656.6064453125,16189.76953125,30726828760,16198.25,1184556737.9,18934.68296875,17404.129193034045,35.91393066742572,-932.3852700921816,22.0,-0.1173,57
2022-11-23,16195.5888671875,16638.193359375,16170.5029296875,16610.70703125,32958875628,16590.98,1087435133.37,18860.160234375,17328.565177626042,40.3397353763089,-879.0446963619179,22.0,-0.0807,51
2022-11-24,16611.63671875,16771.474609375,16501.767578125,16604.46484375,26129037414,16588.46,624934230.62,18789.0351953125,17259.60324106642,40.2952940699705,-827.733997469415,20.0,0.0329,45
2022-11-25,16602.26953125,16603.31640625,16388.404296875,16521.841796875,18678255976,16508.33,572460119.25,18720.3631640625,17189.340246381522,39.67229107679007,-784.6914536722143,20.0,-0.0655,42
2022-11-26,16521.576171875,16666.86328125,16416.228515625,16464.28125,18000008764,16451.53,346443601.6,18658.711796875,17120.2870086309,39.217383875974654,-746.6180347365516,22.0,0.0829,38
2022-11-27,16463.8828125,16594.40625,16437.025390625,16444.626953125,20443898509,16420.87,300543689.5,18599.27296875,17055.938431916053,39.05271782258388,-709.8478295121822,26.0,0.0782,38
2022-11-28,16440.22265625,16482.93359375,16054.5302734375,16217.322265625,27743025156,16207.01,867757025.61,18534.6908984375,16976.07022560262,37.11194485164764,-691.0823978747176,28.0,-0.0801,47
2022-11-29,16217.6396484375,16522.2578125,16139.396484375,16444.982421875,23581685468,16431.79,833578637.87,18480.760859375,16925.49043477142,40.31141509654572,-650.3436295932297,26.0,-0.0501,45
2022-11-30,16445.4765625,17190.9375,16445.4765625,17168.56640625,29523576583,17162.35,1460126671.64,18443.103828125,16948.640527293188,49.1639614824739,-553.2926684585218,29.0,0.0521,45
2022-12-01,17168.001953125,17197.498046875,16888.388671875,16967.1328125,22895392882,16978.64,978462617.82,18399.297578125,16950.401697312886,47.071014968977,-487.0190378007501,27.0,0.0121,43
2022-12-02,16968.68359375,17088.66015625,16877.880859375,17088.66015625,19539705127,17094.49,771518084.81,18353.4126953125,16963.56916959261,48.49558085989937,-419.8506896323997,27.0,0.007,40
2022-12-03,17090.09765625,17116.041015625,16888.140625,16908.236328125,16217776704,16888.31,419139334.98,18307.864296875,16958.299375167124,46.49480703887576,-376.8340761927248,27.0,0.0807,35
2022-12-04,16908.169921875,17157.767578125,16903.439453125,17130.486328125,16824520830,17111.76,508091945.23,18269.121328125,16974.698132591686,49.27121239528006,-321.1078511195592,26.0,0.0264,36
2022-12-05,17128.89453125,17378.15234375,16922.431640625,16974.826171875,22209086834,16966.84,1077884559.22,18223.2559765625,16974.710326809145,47.41543017407759,-286.20568894121607,26.0,0.0303,40
2022-12-06,16975.23828125,17091.86328125,16939.921875,17089.50390625,19889922369,17086.52,811906594.36,18174.0308984375,16985.643048660655,48.941205690649184,-246.45100541611828,25.0,-0.0416,40
2022-12-07,17089.505859375,17109.376953125,16750.55859375,16848.126953125,19675404389,16837.85,710367336.21,18124.3051171875,16972.54627765726,45.92094445976027,-231.7507566880122,29.0,0.0001,39
2022-12-08,16847.349609375,17267.916015625,16788.783203125,17233.474609375,20496603770,17226.02,827814503.9,18086.18390625,16997.396594963713,51.108306164231365,-186.85244955985763,25.0,0.0385,41
2022-12-09,17232.1484375,17280.546875,17100.8359375,17133.15234375,20328426366,17126.85,712368959.63,18047.7721484375,17010.32571389574,49.76982327144271,-157.54925633768653,26.0,0.0538,37
2022-12-10,17134.220703125,17216.826171875,17120.68359375,17128.724609375,12706781969,17129.19,296657331.89,18006.897265625,17021.60179917948,49.70794814709452,-133.14869052871654,27.0,0.0089,31
2022-12-11,17129.7109375,17245.634765625,17091.8203125,17104.193359375,14122486832,17094.83,379827965.39,17964.81734375,17029.46766205524,49.34194145810778,-114.47098295155956,26.0,0.0474,36
2022-12-12,17102.5,17212.564453125,16899.39453125,17206.4375,19617581341,17208.66,739369625.44,17917.6059375,17046.321932335693,50.96260914889435,-90.37671100562513,27.0,-0.0382,39
2022-12-13,17206.44140625,17930.0859375,17111.763671875,17781.318359375,26634741631,17775.32,1407400841.45,17886.320859375,17116.321592053722,58.92044945117461,-24.610056613444613,27.0,-0.0471,45
2022-12-14,17782.06640625,18318.53125,17739.513671875,17815.650390625,25534481470,17801.37,1523737945.31,17840.71671875,17182.924334774798,59.34476667054983,29.93571848428473,30.0,-0.0465,42
2022-12-15,17813.64453125,17846.744140625,17322.58984375,17364.865234375,20964448341,17359.21,1200283423.38,17772.6051953125,17200.252039498628,51.78172826952807,36.369795130831335,31.0,0.0055,42
2022-12-16,17364.546875,17505.525390625,16584.701171875,16647.484375,24031608960,16658.44,1508594012.33,17699.8381640625,17147.60750002257,42.49931902668131,-16.23069536838011,29.0,-0.1148,44
2022-12-17,16646.982421875,16800.58984375,16614.029296875,16795.091796875,14463581825,16780.55,684665347.29,17623.83296875,17114.034575913276,44.69608182313758,-45.48198965131087,28.0,-0.0596,38
2022-12-18,16795.609375,16815.38671875,16697.8203125,16757.9765625,10924354698,16742.74,421765916.48,17542.62296875,17080.124288921535,44.23842647295133,-70.84211652225349,26.0,-0.033,34
2022-12-19,16759.041015625,16807.52734375,16398.13671875,16439.6796875,17221074814,16442.79,1050395879.84,17458.7044921875,17019.129564976625,40.41641706556799,-115.295047928008,29.0,-0.0859,40
2022-12-20,16441.787109375,17012.984375,16427.8671875,16906.3046875,22722096615,16901.12,1315229591.09,17386.9151171875,17008.38433855028,47.56809617230312,-111.585292785192,29.0,-0.0047,38
2022-12-21,16904.52734375,16916.80078125,16755.912109375,16817.53515625,14882945045,16821.13,711271059.5,17313.5603515625,16990.208225950253,46.42646035684997,-114.48849232816792,26.0,0.0991,39
2022-12-22,16818.380859375,16866.673828125,16592.408203125,16830.341796875,16441573050,16816.01,814340454.91,17246.977109375,16974.98285175261,46.6254826634892,-114.43675434385295,28.0,0.002,39
2022-12-23,16829.64453125,16905.21875,16794.458984375,16796.953125,15329265213,16780.97,789038908.8,17178.71640625,16958.027639680935,46.14418144066867,-115.75558012572584,27.0,0.0782,37
2022-12-24,16796.9765625,16864.703125,16793.52734375,16847.755859375,9744636213,16837.16,293139806.69,17092.7269140625,16947.525565366082,47.039988179451385,-111.41705649898358,29.0,-0.0872,34
2022-12-25,16847.505859375,16860.5546875,16755.25390625,16841.986328125,11656379938,16829.1,295850564.63,17003.9128125,16937.474209438362,46.9444879476878,-107.20846576294208,29.0,0.062,35
2022-12-26,16842.25,16920.123046875,16812.369140625,16919.8046875,11886957804,16916.07,347724478.09,16923.7791796875,16935.791397825185,48.4642379329088,-96.4816555693178,28.0,0.0723,36
2022-12-27,16919.291015625,16959.845703125,16642.072265625,16717.173828125,15748580239,16700.54,720956171.23,16846.066328125,16914.970676901357,44.86080149943664,-103.1422385806436,27.0,-0.0226,36
2022-12-28,16716.400390625,16768.169921875,16497.556640625,16552.572265625,17005713920,16540.47,901583901.63,16806.29234375,16880.456542494085,42.12107047536526,-120.31584292193293,28.0,0.0101,40
2022-12-29,16552.322265625,16651.755859375,16508.68359375,16642.341796875,14472237479,16631.24,682471478.61,16821.52357421875,16857.77894767322,44.12524803267876,-125.23872311328888,28.0,-0.0328,36
2022-12-30,16641.330078125,16643.427734375,16408.474609375,16602.5859375,15929162910,16599.47,880260779.52,16801.83986328125,16833.474851466246,43.40836873042935,-130.8398661978208,28.0,-0.0822,37
2022-12-31,16603.673828125,16628.986328125,16517.51953125,16547.49609375,11239186456,16531.31,456998456.42,16792.10392578125,16806.238779302796,42.38086414668838,-138.13180496834684,25.0,-0.07,32
2023-01-01,16547.9140625,16630.439453125,16521.234375,16625.080078125,9244361700,16613.87,335220861.58,16788.62181640625,16788.985569666816,44.377709328821446,-136.081674995472,26.0,0.0507,53
2023-01-02,16625.509765625,16759.34375,16572.228515625,16688.470703125,12097775227,16670.08,503360386.62,16795.32392578125,16779.412725234262,46.023667022359206,-127.8678574954065,27.0,-0.0138,55
2023-01-03,16688.84765625,16760.447265625,16622.37109375,16679.857421875,13903079207,16670.16,628582193.83,16796.55708984375,16769.931267771477,45.82523908607061,-120.66244619198916,26.0,0.0193,56
2023-01-04,16680.205078125,16964.5859375,16667.763671875,16863.23828125,18421743322,16846.82,990689260.54,16796.12958984375,16778.817650007528,50.6988280508087,-99.01343777116928,29.0,-0.0318,58
2023-01-05,16863.47265625,16884.021484375,16790.283203125,16836.736328125,13692758566,16825.87,524511536.58,16799.47552734375,16784.333714590146,49.99879269671043,-83.03772159080108,29.0,0.0077,53
2023-01-06,16836.47265625,16991.994140625,16716.421875,16951.96875,14413662913,16946.16,883642131.54,16804.76455078125,16800.29895605775,53.03530504095449,-60.38250606810834,26.0,-0.045,55
2023-01-07,16952.1171875,16975.017578125,16914.19140625,16955.078125,7714767174,16942.73,196915427.54,16809.91056640625,16815.039829290345,53.11803892747977,-41.69653229884352,25.0,0.0056,49
2023-01-08,16954.146484375,17091.14453125,16924.05078125,17091.14453125,9768827914,17115.81,359149910.85,16817.50251953125,16841.335515191266,56.71175983486405,-15.72704998903282,25.0,0.0158,47
2023-01-09,17093.9921875,17389.95703125,17093.9921875,17196.5546875,18624736866,17179.03,1271943559.93,16835.59697265625,16875.165912554003,59.31373206445423,13.207423544172345,25.0,0.0531,55
2023-01-10,17192.94921875,17484.720703125,17162.990234375,17446.29296875,15808338949,17442.44,997764944.91,16868.7771484375,16929.55896552505,64.72379080816177,55.64851300985538,26.0,0.0783,53
2023-01-11,17446.359375,17934.896484375,17337.994140625,17934.896484375,18372283782,17938.0,1113334370.52,16903.6796875,17025.30539589171,72.44396370297761,127.24282636747375,26.0,0.08,55
2023-01-12,18117.59375,19030.087890625,17995.203125,18869.587890625,34971338710,18849.0,2252897545.61,16948.8573046875,17200.95134777107,81.0070984751068,256.44745384005,30.0,-0.0024,66
2023-01-13,18868.90625,19964.322265625,18753.1640625,19909.57421875,29225029694,19932.05,1820146569.6,17014.9594921875,17458.915430721445,86.16038338755328,437.7155448004414,31.0,0.0364,71
2023-01-14,19910.537109375,21075.142578125,19907.828125,20976.298828125,38967784639,20954.52,2223938908.13,17104.0486328125,17793.90432571226,89.35177118632876,659.8413336819394,46.0,0.1081,87
2023-01-15,20977.484375,20993.748046875,20606.986328125,20880.798828125,19298407543,20878.94,924310249.74,17192.378984375,18087.894278323,87.4084495837036,818.7337171796171,52.0,0.0413,68
2023-01-16,20882.224609375,21360.875,20715.74609375,21169.6328125,26792494050,21188.92,1399257790.94,17286.8791015625,18381.39318633985,88.24141358187164,956.932640699968,45.0,0.0813,74
2023-01-17,21175.833984375,21438.66015625,20978.533203125,21161.51953125,24999983362,21136.12,1181967488.8,17385.763046875,18646.167123950345,88.0651818205543,1053.6557219828646,51.0,-0.0406,79
2023-01-18,21161.05078125,21564.501953125,20541.544921875,20688.78125,30005625418,20678.47,1733563128.99,17470.6390234375,18840.70180262174,78.25789631744814,1079.7171253727938,52.0,0.0992,68
2023-01-19,20686.74609375,21163.01171875,20685.380859375,21086.79296875,21152848261,21082.28,1141134569.38,17549.0035546875,19054.61524701491,80.25191549162322,1119.5813577253284,45.0,-0.0348,67
2023-01-20,21085.373046875,22692.357421875,20919.126953125,22676.552734375,28799154319,22676.2,1793127005.71,17663.191953125,19399.561674382538,85.83860126005891,1264.8736993308703,51.0,-0.0205,68
2023-01-21,22677.427734375,23282.34765625,22511.833984375,22777.625,32442278429,22789.92,2212422402.47,17776.97125,19721.28199110801,86.10768598294605,1372.354960247394,53.0,0.0918,79
2023-01-22,22777.986328125,23056.73046875,22387.900390625,22720.416015625,24746386230,22714.99,1419749432.93,17893.21484375,20006.91380296677,85.12176876751585,1436.360872921341,53.0,0.0321,70
2023-01-23,22721.087890625,23126.486328125,22654.3046875,22934.431640625,26518700512,22917.47,1622068993.43,18009.29375,20285.725025600885,85.77780971033522,1487.211642134018,50.0,0.1375,71
2023-01-24,22929.626953125,23134.01171875,22549.744140625,22636.46875,26405069715,22637.8,1788469593.53,18122.5266015625,20509.60538030556,80.45852671330138,1486.334588081172,52.0,0.1078,68
2023-01-25,22639.267578125,23722.099609375,22406.076171875,23117.859375,30685366709,23066.28,2010835832.21,18243.0937109375,20758.01052265741,82.36160771496625,1507.1106829049386,51.0,0.0255,66
2023-01-26,23108.955078125,23237.078125,22911.373046875,23032.77734375,26357839322,23009.15,1477492373.79,18366.78671875,20974.65498180909,80.86270603611439,1499.4260289730737,54.0,0.0176,69
2023-01-27,23030.716796875,23417.720703125,22654.59375,23078.728515625,25383335641,23077.75,1499524205.45,18483.691796875,21175.0429374106,81.06315297418453,1479.9834331478487,55.0,0.0739,62
2023-01-28,23079.96484375,23165.896484375,22908.845703125,23031.08984375,14712928379,23031.02,465656885.65,18601.650546875,21351.809309442924,80.12615012379725,1444.0844861477708,52.0,0.0292,56
2023-01-29,23031.44921875,23919.890625,22985.0703125,23774.56640625,27423687259,23747.26,1356557545.16,18734.5673828125,21582.54808056741,83.35902258582709,1458.8103989124063,55.0,-0.0218,62
2023-01-30,23774.6484375,23789.34765625,22657.58203125,22840.138671875,27205595568,22833.34,1699735992.01,18849.2862890625,21702.318613072894,68.31722030950543,1379.1819312546431,61.0,-0.0366,67
2023-01-31,22840.796875,23225.021484375,22765.568359375,23139.283203125,22837828665,23129.7,1144361734.86,18967.943203125,21839.172383554047,70.17280067885036,1324.9411635740034,51.0,-0.0175,65
2023-02-01,23137.8359375,23764.5390625,22877.75,23723.76953125,26683255504,23730.52,1166002955.1,19086.7922265625,22018.65782619176,73.44527516972987,1313.9714810128316,56.0,0.1776,65
2023-02-02,23720.82421875,24167.2109375,23468.595703125,23471.87109375,32066936882,23470.8,1378661476.28,19199.916640625,22157.05908976873,69.8865597829434,1270.3085041513732,60.0,-0.0036,73
2023-02-03,23469.412109375,23678.103515625,23279.955078125,23449.322265625,27083066007,23437.21,961229252.16,19321.60578125,22280.131773183613,69.5616353547838,1219.8244020402344,60.0,-0.0023,61
2023-02-04,23446.3203125,23556.94921875,23291.794921875,23331.84765625,15639298538,23332.1,334962158.54,19455.293046875,22380.295190618508,67.79323824450864,1156.9990038886026,58.0,-0.0784,58
2023-02-05,23332.248046875,23423.435546875,22841.759765625,22955.666015625,19564262605,22940.79,628865943.88,19578.50453125,22435.0924120477,62.32889802232543,1064.5828601713583,58.0,-0.0032,58
2023-02-06,22954.021484375,23119.279296875,22692.025390625,22760.109375,23825006542,22761.44,918256802.27,19698.5471875,22466.046408519345,59.637781590550304,964.4450912242684,56.0,0.0005,58
2023-02-07,22757.267578125,23310.974609375,22756.2578125,23264.291015625,27187964471,23252.78,852489794.18,19835.0394140625,22542.06970443417,63.95840295352385,915.2183650480692,54.0,0.0114,57
2023-02-08,23263.416015625,23367.958984375,22731.09765625,22939.3984375,25371367758,22961.13,746102368.06,19955.7012890625,22579.910536154726,59.53571592528184,840.3032216117535,58.0,0.0692,58
2023-02-09,22946.56640625,22996.4375,21773.974609375,21819.0390625,32572572185,21807.55,1626493846.29,20055.7313671875,22507.446586282847,47.37096827415687,682.6595183882928,55.0,0.0393,60
2023-02-10,21819.005859375,21941.185546875,21539.392578125,21651.18359375,27078406594,21634.86,1139170302.72,20152.148203125,22425.897729851145,45.85910025829546,537.9797190008176,48.0,0.0521,58
2023-02-11,21651.841796875,21891.41015625,21618.44921875,21870.875,16356226232,21862.19,371394433.41,20253.626640625,22373.038422246274,48.18976310242213,436.02101719865095,49.0,0.0562,51
2023-02-12,21870.90234375,22060.994140625,21682.828125,21788.203125,17821046406,21790.14,601407332.2,20352.4355859375,22317.339822508533,47.36348351773207,344.57503553372226,50.0,0.0127,50
2023-02-13,21787.0,21898.4140625,21460.087890625,21808.1015625,23918742607,21787.77,1271661452.37,20451.757890625,22268.84094060296,47.596388789189554,270.5898821149458,48.0,0.0254,56
2023-02-14,21801.822265625,22293.140625,21632.39453125,22220.8046875,26792596581,22208.56,1121665134.71,20557.777890625,22264.266059355054,52.30969587237513,242.46284730405387,50.0,0.061,55
2023-02-15,22220.5859375,24307.841796875,22082.76953125,24307.841796875,32483312909,24332.21,1636571319.77,20709.59125,22458.89232007124,67.98934107689234,384.15017807410914,53.0,0.1046,61
2023-02-16,24307.349609375,25134.1171875,23602.5234375,23623.474609375,39316664596,23533.22,2195432803.47,20851.009296875,22569.80491905255,60.91663317518303,436.1875968760178,62.0,0.0044,75
2023-02-17,23621.283203125,24924.041015625,23460.755859375,24565.6015625,41358451255,24578.28,2024871806.46,21009.4744921875,22759.88078985707,66.13881486428656,547.1422819772124,61.0,0.0118,65
2023-02-18,24565.296875,24798.8359375,24468.373046875,24641.27734375,19625427158,24638.27,550069111.96,21170.2483203125,22939.06141403735,66.52571905477055,633.8741655952144,60.0,0.139,59
2023-02-19,24640.02734375,25093.0546875,24327.642578125,24327.642578125,25555105670,24287.53,1073608902.53,21325.85125,23071.307239188554,63.29766402676726,669.583561307667,60.0,0.1205,60
2023-02-20,24336.623046875,25020.458984375,23927.91015625,24829.1484375,28987376573,24838.09,1341924666.63,21489.9326171875,23238.720686646782,66.12794406080306,729.9365916159113,58.0,0.1038,61
2023-02-21,24833.048828125,25126.8515625,24200.36328125,24436.353515625,31252098714,24450.5,1699888067.11,21644.8902734375,23352.78095607329,62.08937489527961,737.5692957634965,60.0,0.1613,61
2023-02-22,24437.41796875,24472.33984375,23644.318359375,24188.84375,30199996781,24186.92,1707889533.14,21795.07,23432.405984066307,59.61858767693329,715.399617757892,59.0,0.0692,57
2023-02-23,24190.71875,24572.08984375,23693.919921875,23947.4921875,30476264066,23941.1,1630064365.85,21936.755078125,23481.461812964757,57.22713113853015,670.624393619506,56.0,0.0257,54
2023-02-24,23946.0078125,24103.705078125,23007.072265625,23198.126953125,26811744928,23189.78,1610829236.2,22063.982890625,23454.477540599062,50.45929140573553,568.1232233202682,53.0,0.0398,56
2023-02-25,23200.125,23210.2109375,22861.55859375,23175.375,16100721565,23168.68,569329617.92,22188.451015625,23427.896346256297,50.26492421845818,479.5267292659301,52.0,0.1738,52
2023-02-26,23174.150390625,23654.3671875,23084.220703125,23561.212890625,16644534842,23557.29,632282012.46,22320.5737109375,23440.593160005697,53.53373963672078,435.427920592123,51.0,0.0287,50
2023-02-27,23561.451171875,23857.890625,23205.87890625,23522.87109375,22660763494,23492.86,1057863335.56,22449.2082421875,23448.42915369563,53.15983272752529,392.8568254919373,50.0,0.0679,55
2023-02-28,23521.837890625,23585.384765625,23077.650390625,23147.353515625,20535363434,23137.23,814380395.42,22568.22421875,23419.75528340319,49.512360198701096,325.0705843465803,53.0,-0.0041,52
